id,mw,mw_type
usp000889y,6.1,mwc
usp00088bb,5.5,mwc
usp00088e0,5.6,mwc
usp00088h6,5.5,mwc
usp00088h7,5.7,mwc
usp00088he,5.7,mwc
usp00088jc,5.5,mwc
usp00088kn,6.3,mwc
usp00088kt,5.8,mwc
usp00088mv,6.4,mwc
usp00088n8,5.6,mwc
usp00088ne,6.1,mwc
usp00088np,5.5,mwc
usp00088px,5.9,mwc
usp00088q5,5.5,mwc
usp00088r6,5.7,mwc
usp00088s2,5.9,mwc
usp00088sa,5.5,mwc
usp00088t9,5.5,mwc
usp00088um,6.0,mwc
usp00088vv,5.5,mwc
usp00088z4,6.4,mwc
usp000890q,7.7,mww
usp0008916,5.62,mw
usp000892b,7.1,mww
usp000892s,6.14,mw
usp000892w,6.4,mwc
usp0008931,5.56,mw
usp0008973,6.2,mwc
usp000897m,6.0,mwc
usp000898b,5.5,mwc
usp00089b4,5.8,mwc
usp00089cx,5.5,mwc
usp00089ev,5.6,mwc
usp00089fx,5.7,mwc
usp00089gp,5.5,mwc
usp00089me,5.6,mwc
usp00089mu,5.8,mwc
usp00089n8,5.7,mwc
usp00089na,5.6,mwc
usp00089p6,5.9,mwc
usp00089q2,7.2,mww
usp00089r7,5.6,mwc
usp00089ud,5.9,mwc
usp00089ut,5.6,mwc
usp0008a01,5.5,mwc
usp0008a0d,5.6,mwc
usp0008a0j,5.5,mwc
usp0008a1c,6.2,mwc
usp0008a1d,6.1,mwc
usp0008a1g,5.66,mw
usp0008a1k,5.9,mwc
usp0008a2j,5.6,mwc
usp0008a3u,5.6,mwc
usp0008a44,5.6,mwc
usp0008a50,5.6,mwc
usp0008a5b,5.9,mwc
usp0008a6v,5.6,mwc
usp0008a97,7.4,mww
usp0008acs,6.3,mwc
usp0008ady,5.6,mwc
usp0008aen,5.5,mwc
usp0008aez,6.1,mwc
usp0008af6,5.5,mwc
usp0008ah8,5.6,mwc
usp0008ak0,5.5,mwc
usp0008ana,5.6,mwc
usp0008ap8,5.8,mwc
usp0008aq4,6.1,mwc
usp0008aqe,5.6,mwc
usp0008aqx,7.0,mww
usp0008at9,5.6,mwc
usp0008atr,5.5,mwc
usp0008aw5,6.6,mww
usp0008awv,5.8,mwc
usp0008az4,5.7,mwc
usp0008azu,5.5,mwc
usp0008b0u,5.5,mwc
usp0008b2r,6.1,mwc
usp0008b43,5.5,mwc
usp0008b64,5.6,mwc
usp0008b6g,5.6,mwc
usp0008b98,5.7,mwc
usp0008baj,7.0,mww
usp0008bb1,5.7,mw
usp0008bf7,5.5,mwc
usp0008bg2,6.6,mww
usp0008bg9,5.7,mwc
usp0008bgc,5.8,mwc
usp0008bh3,5.7,mwc
usp0008bn1,5.5,mwc
usp0008bqs,5.5,mwc
usp0008brc,6.0,mwc
usp0008bs1,5.5,mwc
usp0008bs4,5.5,mwc
usp0008btc,5.5,mwc
usp0008btk,7.9,mww
usp0008btm,5.8,mw
usp0008btn,5.62,mw
usp0008but,5.62,mw
usp0008bx5,6.4,mwc
usp0008bxb,5.62,mw
usp0008bzf,5.8,mwc
usp0008c12,5.5,mwc
usp0008c13,5.6,mwc
usp0008c22,5.7,mwc
usp0008c2b,6.1,mwc
usp0008c2p,5.9,mwc
usp0008c76,6.2,mwb
usp0008c7n,5.6,mwc
usp0008c7z,5.7,mwc
usp0008c9v,5.6,mwc
usp0008cbb,5.7,mwc
usp0008cf7,6.3,mwc
usp0008cfc,5.6,mwc
usp0008cjs,5.6,mwc
usp0008ckj,5.7,mwc
usp0008cm5,5.7,mwc
usp0008cms,5.6,mwc
usp0008cnn,5.6,mwc
usp0008cpc,5.9,mwc
usp0008cqu,5.9,mwc
usp0008cr9,5.5,mwc
usp0008crc,6.0,mwc
usp0008crv,5.7,mwc
usp0008cs2,5.8,mwc
usp0008cs8,6.7,mww
usp0008csd,6.3,mwc
usp0008csw,5.5,mwc
usp0008cu8,5.7,mwc
usp0008cv7,6.0,mwc
usp0008cvs,5.8,mwc
usp0008cwc,5.5,mwc
usp0008cyz,5.9,mwc
usp0008d0r,7.1,mww
usp0008d16,6.1,mwc
usp0008d1n,5.6,mwc
usp0008d1s,5.5,mwc
usp0008d40,5.5,mwc
usp0008d6u,5.8,mwc
usp0008d7m,5.9,mwc
usp0008d8u,5.6,mwc
usp0008daa,6.2,mwc
usp0008dc4,5.7,mwc
usp0008de0,5.8,mwc
usp0008dj4,6.3,mwc
usp0008dkp,5.8,mwc
usp0008dp6,6.3,mwc
usp0008dq4,5.8,mwc
usp0008dqq,7.6,mww
usp0008dz0,5.6,mwc
usp0008e10,5.7,mwc
usp0008e15,6.2,mwc
usp0008e1g,6.6,mww
usp0008e2d,5.5,mwc
usp0008e4j,5.7,mwc
usp0008e4y,5.6,mwc
usp0008e5f,6.6,mww
usp0008e6m,6.7,mww
usp0008e86,5.5,mwc
usp0008e89,5.7,mwc
usp0008e8u,5.5,mwc
usp0008e9v,5.8,mwc
usp0008eb7,6.5,mww
usp0008ebf,6.0,mwc
usp0008ebk,5.9,mwc
usp0008eev,5.9,mwc
usp0008egv,5.7,mwc
usp0008emj,5.7,mwc
usp0008emz,5.7,mwc
usp0008en3,5.5,mwc
usp0008enm,6.2,mwc
usp0008epe,5.8,mwc
usp0008eqf,5.6,mwc
usp0008esc,5.7,mwc
usp0008eth,5.6,mwc
usp0008euq,5.9,mwc
usp0008exz,5.6,mwc
usp0008ey3,5.5,mwc
usp0008f03,5.5,mwc
usp0008f0e,5.7,mwc
usp0008f0s,5.9,mwc
usp0008f15,6.0,mwc
usp0008f29,5.5,mwc
usp0008f2b,6.3,mwc
usp0008f2f,6.4,mwc
usp0008f6x,5.5,mwc
usp0008f7c,7.0,mww
usp0008f7g,5.8,mwc
usp0008f91,6.0,mwc
usp0008fbv,6.3,mwc
usp0008feg,5.9,mwc
usp0008fhu,5.5,mwc
usp0008fjb,5.5,mwc
usp0008fkd,5.9,mwc
usp0008fke,6.4,mwc
usp0008fkr,5.9,mwc
usp0008fn8,5.5,mwc
usp0008fqg,5.5,mwc
usp0008fu2,5.5,mwc
usp0008fw4,5.6,mwc
usp0008fw7,5.5,mwc
usp0008fym,5.5,mwc
usp0008g2q,5.5,mwc
usp0008g3e,6.7,mww
usp0008g64,5.5,mwc
usp0008g7r,5.9,mwc
usp0008g8h,6.5,mwc
usp0008g8q,5.6,mwc
usp0008gan,6.3,mwc
usp0008gb3,5.6,mwc
usp0008gev,5.6,mwc
usp0008ghs,5.5,mwc
usp0008gkd,5.6,mwc
usp0008gqr,5.8,mwc
usp0008gr1,5.7,mwc
usp0008gr7,5.6,mwc
usp0008grr,5.5,mwc
usp0008gv3,6.1,mwc
usp0008gxu,5.5,mwc
usp0008h06,5.5,mwc
usp0008h4x,5.7,mwc
usp0008ha2,5.7,mwc
usp0008hbg,5.7,mwc
usp0008hdh,5.5,mwc
usp0008hfn,5.5,mwc
usp0008hg7,6.6,mww
usp0008hp6,5.8,mwc
usp0008hpe,5.5,mwc
usp0008hpr,5.6,mwc
usp0008hs8,6.7,mww
usp0008hsg,5.5,mwc
usp0008htd,6.2,mwc
usp0008htk,5.9,mwc
usp0008hu8,6.1,mwc
usp0008hwc,5.5,mwc
usp0008hzd,8.1,mww
usp0008j0d,6.4,mwc
usp0008j0k,6.01,mw
usp0008j1a,5.6,mwc
usp0008j36,5.8,mwc
usp0008j3a,5.7,mwc
usp0008j5n,5.6,mwc
usp0008j6u,6.1,mwc
usp0008j7s,7.1,mww
usp0008j7w,5.72,mw
usp0008j8s,5.6,mwc
usp0008ja3,5.7,mwc
usp0008jd7,7.0,mww
usp0008jdk,5.8,mwc
usp0008jdq,6.7,mww
usp0008jdv,5.8,mwc
usp0008jgz,5.6,mwc
usp0008jhh,6.6,mww
usp0008jpt,5.6,mwc
usp0008jsu,5.5,mwc
usp0008jta,5.8,mwc
usp0008jtx,5.5,mwc
usp0008ju7,5.8,mwc
usp0008jub,6.1,mwc
usp0008jud,5.9,mwc
usp0008juw,6.2,mwc
usp0008jux,5.5,mwc
usp0008jyj,5.6,mwc
usp0008k0g,5.5,mwc
usp0008k18,5.8,mwc
usp0008k6r,6.1,mwc
usp0008kae,5.8,mwc
usp0008kgn,5.5,mwc
usp0008kmu,5.6,mwc
usp0008knk,5.9,mwc
usp0008kuy,5.7,mwc
usp0008kxg,6.3,mwc
usp0008m1x,6.1,mwc
usp0008m2a,5.7,mwc
usp0008m39,5.7,mwc
usp0008m3y,5.5,mwc
usp0008m58,5.6,mwc
usp0008m92,5.5,mwc
usp0008maa,5.5,mwc
usp0008mbr,5.6,mwc
usp0008mdk,7.5,mww
usp0008mj4,5.8,mwc
usp0008mt9,6.3,mwc
usp0008mtf,5.8,mwc
usp0008mvd,5.8,mwc
usp0008mvj,5.7,mwc
usp0008mwe,5.7,mwc
usp0008mxf,5.6,mwc
usp0008mzv,5.5,mwc
usp0008n0d,6.6,mww
usp0008n1n,5.5,mwc
usp0008n2d,5.9,mwc
usp0008n2x,5.5,mwc
usp0008n3d,6.0,mwc
usp0008n5q,6.8,mww
usp0008n6f,5.5,mwc
usp0008n98,5.5,mwc
usp0008nbf,5.4,mwc
usp0008nch,5.6,mwc
usp0008nfm,6.7,mww
usp0008ngy,6.3,mwc
usp0008nhp,6.6,mww
usp0008nhy,5.69,mw
usp0008njy,5.5,mwc
usp0008nmf,6.0,mwc
usp0008nn3,5.6,mwc
usp0008ns3,5.7,mwc
usp0008nt5,6.0,mwc
usp0008nth,6.0,mwc
usp0008nuf,5.7,mwc
usp0008nvz,5.5,mwc
usp0008nw6,5.6,mwc
usp0008nwz,5.5,mwc
usp0008nx5,5.5,mwc
usp0008nze,6.5,mww
usp0008p15,6.2,mwc
usp0008p47,6.4,mwc
usp0008p4c,5.8,mwc
usp0008p8f,5.5,mwc
usp0008p8w,5.5,mwc
usp0008pde,5.5,mwc
usp0008pgs,5.9,mwc
usp0008phb,6.2,mwc
usp0008pmj,5.5,mwc
usp0008ptp,5.5,mwc
usp0008ptr,5.7,mwc
usp0008pwr,5.7,mwc
usp0008pzc,6.2,mwc
usp0008q1j,5.6,mwc
usp0008q2e,6.3,mwc
usp0008q6j,6.0,mwc
usp0008q9f,5.5,mwc
usp0008qak,5.7,mwc
usp0008qay,5.7,mwc
usp0008qbr,5.5,mwc
usp0008qc2,5.6,mwc
usp0008qdm,6.0,mwc
usp0008qg5,5.6,mwc
usp0008qkc,6.3,mwc
usp0008qqk,6.3,mwc
usp0008r41,5.5,mwc
usp0008r43,5.5,mwc
usp0008r4h,5.5,mwc
usp0008r70,6.1,mwc
usp0008r85,6.0,mwc
usp0008r86,6.9,mww
usp0008rah,5.5,mwc
usp0008rbr,5.5,mwc
usp0008rc8,5.5,mwc
usp0008rks,5.6,mwc
usp0008rm2,7.0,mww
usp0008rnr,5.5,mwc
usp0008rnv,5.7,mwc
usp0008rpa,7.1,mww
usp0008rpe,6.2,mw
usp0008rpf,5.73,mw
usp0008rru,5.7,mwc
usp0008rsv,5.5,mwc
usp0008rtq,6.1,mwc
usp0008rvb,5.5,mwc
usp0008rvd,6.0,mwc
usp0008rwg,5.7,mwc
usp0008s41,6.1,mwc
usp0008s4r,6.2,mwc
usp0008sb9,6.4,mwc
usp0008sd0,6.6,mww
usp0008shr,6.1,mwc
usp0008shu,6.0,mwc
usp0008sj1,5.5,mwc
usp0008smd,5.6,mwc
usp0008sp3,5.5,mwc
usp0008srz,5.8,mwc
usp0008ss6,5.8,mwc
usp0008ssb,7.1,mww
usp0008stn,6.2,mwc
usp0008stu,5.6,mwc
usp0008sus,5.5,mwc
usp0008sw3,5.9,mwc
usp0008t22,5.9,mwc
usp0008t69,5.5,mwc
usp0008t7j,5.8,mwc
usp0008t8h,5.5,mwc
usp0008tay,5.5,mwc
usp0008tfp,5.6,mwc
usp0008tfx,5.6,mwc
usp0008thj,5.7,mwc
usp0008tje,7.1,mww
usp0008tk4,6.2,mwc
usp0008tpj,5.6,mwc
usp0008tpr,5.5,mwc
usp0008tqv,6.0,mwc
usp0008trh,6.7,mww
usp0008tua,5.9,mwc
usp0008tyb,6.3,mwc
usp0008u08,6.1,mwc
usp0008u1m,6.0,mwc
usp0008u2t,6.3,mwc
usp0008u3b,5.7,mwc
usp0008u3n,6.1,mwc
usp0008u3u,5.6,mwc
usp0008u6u,5.6,mwc
usp0008u7f,5.6,mwc
usp0008u7u,5.5,mwc
usp0008u8z,6.8,mww
usp0008ua0,5.5,mwc
usp0008ub9,5.8,mwc
usp0008uc5,6.5,mww
usp0008uc8,6.15,mw
usp0008uem,5.6,mwc
usp0008uf2,5.8,mwc
usp0008ufw,5.7,mwc
usp0008uj8,5.6,mwc
usp0008uj9,6.1,mwc
usp0008ujf,5.5,mwc
usp0008um3,5.8,mwc
usp0008unt,5.6,mwc
usp0008up8,5.8,mwc
usp0008utt,5.6,mwc
usp0008uty,5.6,mwc
usp0008uwq,6.1,mwc
usp0008uy0,6.1,mwc
usp0008uyv,6.3,mwc
usp0008v06,5.6,mwc
usp0008v3c,5.7,mwc
usp0008v7e,5.5,mwc
usp0008v7s,5.5,mwc
usp0008v7t,5.6,mwc
usp0008v91,5.5,mwc
usp0008v9v,5.9,mwc
usp0008vac,6.4,mwc
usp0008vb9,6.0,mwc
usp0008vfj,5.6,mwc
usp0008vks,5.7,mwc
usp0008vnn,6.6,mww
usp0008vp3,6.2,mwc
usp0008vqz,5.5,mwc
usp0008vrb,5.8,mwc
usp0008vs8,5.8,mwc
usp0008vtk,6.0,mwc
usp0008vuj,5.7,mwc
usp0008vwr,5.5,mwc
usp0008vx8,5.8,mwc
usp0008vx9,5.6,mwc
usp0008vxm,6.1,mwc
usp0008vxx,5.7,mwc
usp0008vy1,5.5,mwc
usp0008vzb,5.5,mwc
usp0008w4c,5.5,mwc
usp0008w65,6.1,mwc
usp0008w6a,5.5,mwc
usp0008w8e,5.5,mwc
usp0008w8u,6.0,mwc
usp0008w9p,5.7,mwc
usp0008wah,5.9,mwc
usp0008wak,6.0,mwc
usp0008wbz,5.9,mwc
usp0008wd3,6.3,mwc
usp0008wd7,5.78,mw
usp0008wfz,5.5,mwc
usp0008wg5,5.8,mwc
usp0008wp2,5.5,mwc
usp0008wpw,5.5,mwc
usp0008wr8,5.9,mwc
usp0008wze,5.5,mwc
usp0008x42,5.6,mwc
usp0008x4w,5.6,mwc
usp0008x5g,5.8,mwc
usp0008x6n,6.5,mwc
usp0008xbk,5.7,mwc
usp0008xbv,5.5,mwc
usp0008xfp,5.7,mwc
usp0008xne,5.5,mwc
usp0008xnq,5.9,mwc
usp0008xnz,5.6,mwc
usp0008xpu,5.9,mwc
usp0008xt6,5.5,mwc
usp0008xtu,5.7,mwc
usp0008xtz,6.4,mwc
usp0008xw6,6.6,mww
usp0008xw8,7.0,mwc
usp0008xxs,5.6,mwc
usp0008y1p,5.6,mwc
usp0008y1r,5.7,mwc
usp0008y6s,5.9,mwc
usp0008y7k,6.2,mwc
usp0008y7t,5.5,mwc
usp0008y8g,5.5,mwc
usp0008yaw,5.8,mwc
usp0008yb0,5.7,mwc
usp0008ycz,6.0,mwc
usp0008yef,5.6,mwc
usp0008yem,5.7,mwc
usp0008yf3,6.3,mwc
usp0008yfn,5.5,mwc
usp0008ymv,5.4,mwc
usp0008ypk,5.5,mwc
usp0008ypt,6.0,mwc
usp0008yqw,6.1,mwc
usp0008ytp,5.7,mwc
usp0008ytr,5.5,mwc
usp0008ytz,5.5,mwc
usp0008yvf,5.8,mwc
usp0008yx2,7.6,mww
usp0008yxt,5.6,mw
usp0008z04,5.8,mwc
usp0008z21,5.7,mwc
usp0008z30,5.7,mwc
usp0008z69,5.8,mwc
usp0008z7q,6.5,mww
usp0008zad,5.8,mwc
usp0008zdj,5.5,mwc
usp0008zg2,5.6,mwc
usp0008zg7,5.5,mwc
usp0008zjw,5.5,mwc
usp0008zkm,5.5,mwc
usp0008zmf,5.9,mwc
usp0008zmk,6.0,mwc
usp0008zp9,6.0,mwc
usp0008zq9,5.6,mwc
usp0008zqc,6.2,mwc
usp0008zrf,5.6,mwc
usp000901c,5.6,mwc
usp000905n,5.6,mwc
usp0009071,5.6,mwc
usp0009074,5.6,mwc
usp000907e,5.9,mwc
usp000907z,6.8,mww
usp0009099,5.6,mwc
usp00090b2,5.6,mwc
usp00090hx,5.7,mwc
usp00090kx,5.5,mwc
usp00090ne,6.0,mwc
usp00090nh,5.5,mwc
usp00090ua,5.6,mwc
usp00090xv,5.6,mwc
usp00090z3,5.9,mwc
usp00090zn,6.0,mwc
usp0009124,5.8,mwc
usp000916e,6.0,mwc
usp000917v,5.5,mwc
usp000918f,5.5,mwc
usp000919j,5.7,mwc
usp00091ag,7.0,mww
usp00091fu,5.8,mwc
usp00091m0,6.4,mwc
usp00091md,6.1,mwc
usp00091mf,6.3,mwc
usp00091pg,5.8,mwc
usp00091q3,6.1,mwc
usp00091qf,5.5,mwc
usp00091qm,5.5,mwc
usp00091rg,5.7,mwc
usp00091sk,5.5,mwc
usp00091sv,5.9,mwc
usp00091t4,5.7,mwc
usp00091uc,6.6,mww
usp00091uv,6.3,mwc
usp00091vq,5.9,mwc
usp00091x3,5.5,mwc
usp00091y1,5.5,mwc
usp0009202,5.7,mwc
usp000921b,5.7,mwc
usp000922k,5.6,mwc
usp000922w,5.7,mwc
usp000925u,6.2,mwc
usp0009268,5.8,mwc
usp000927n,5.7,mwc
usp000928t,5.7,mwc
usp0009293,5.8,mwc
usp00092ae,5.8,mwc
usp00092ar,5.8,mwc
usp00092ck,6.0,mwc
usp00092cr,7.3,mww
usp00092g3,5.9,mwc
usp00092n1,6.0,mwc
usp00092n2,5.5,mwc
usp00092q2,5.6,mwc
usp00092rg,6.2,mwc
usp00092u7,5.9,mwc
usp00092ut,5.5,mwc
usp00092y4,5.8,mwc
usp00092zv,5.6,mwc
usp0009324,5.5,mwc
usp0009339,5.5,mwc
usp000933h,5.7,mwc
usp000936u,6.4,mwc
usp000937r,5.9,mwc
usp0009398,6.0,mwc
usp00093a9,5.5,mwc
usp00093b3,5.7,mwc
usp00093e4,5.5,mwc
usp00093e7,5.9,mwc
usp00093hw,5.6,mwc
usp00093je,5.6,mwc
usp00093nx,5.7,mwc
usp00093pf,5.5,mwc
usp00093qd,5.9,mwc
usp00093r5,5.6,mwc
usp00093r7,5.9,mwc
usp00093tj,6.5,mww
usp00093tk,5.69,mw
usp00093tv,5.5,mwc
usp00093u0,7.0,mww
usp00093vj,5.8,mwc
usp00093vr,6.0,mwc
usp00093wz,5.9,mwc
usp00093zq,5.7,mwc
usp000941n,6.1,mwc
usp000942a,5.8,mwc
usp000942c,5.8,mwc
usp000943c,6.8,mww
usp00094cb,5.6,mwc
usp00094g3,5.5,mwc
usp00094j6,5.5,mwc
usp00094kg,5.5,mwc
usp00094q1,5.8,mwc
usp00094ra,5.9,mwc
usp00094ud,6.9,mww
usp00094wa,5.5,mwc
usp00094ws,5.9,mwc
usp00094wt,5.9,mwc
usp00094yt,5.8,mwc
usp0009519,5.6,mwc
usp000951x,5.6,mwc
usp000953s,5.5,mwc
usp000958w,5.5,mwc
usp0009597,5.5,mwc
usp000959a,5.6,mwc
usp00095a6,5.8,mwc
usp00095cb,6.4,mww
usp00095cu,5.8,mwc
usp00095de,5.6,mwc
usp00095dw,5.8,mwc
usp00095fu,5.8,mwc
usp00095hd,6.3,mwc
usp00095m6,6.2,mwc
usp00095nv,6.2,mwc
usp00095pj,5.5,mwc
usp00095q7,6.8,mww
usp00095qj,6.0,mwc
usp00095u8,7.4,mww
usp00095uy,5.6,mwc
usp00095ve,5.8,mwc
usp00095vp,6.3,mwc
usp00095w2,5.5,mwc
usp00095z7,5.5,mwc
usp00095z9,7.1,mww
usp000960h,5.6,mwc
usp000960u,6.2,mwc
usp000964k,6.0,mwc
usp000965s,5.9,mwc
usp000967d,6.8,mww
usp00096bj,5.8,mwc
usp00096eq,5.5,mwc
usp00096jm,5.5,mwc
usp00096mm,6.4,mwc
usp00096nn,5.6,mwc
usp00096sp,5.7,mwc
usp00096xa,6.0,mwc
usp0009712,5.9,mwc
usp0009724,5.8,mwc
usp0009747,5.6,mwc
usp0009784,5.6,mwc
usp00097dr,6.1,mwc
usp00097et,5.5,mwc
usp00097fp,6.2,mwc
usp00097gz,5.31,mw
usp00097m3,5.9,mwc
usp00097m4,5.7,mwc
usp00097mc,6.0,mwc
usp00097pe,5.5,mwc
usp00097qs,5.7,mwc
usp00097rj,7.1,mww
usp00097rz,6.0,mwc
usp00097sv,5.6,mwc
usp00097sx,5.7,mwc
usp00097v1,6.2,mwc
usp00097w3,5.5,mwc
usp00097z3,5.5,mwc
usp000982a,7.1,mww
usp000983u,6.4,mwc
usp000985q,5.5,mwc
usp000985t,6.6,mww
usp000986n,5.6,mwc
usp000987t,6.1,mwc
usp000987x,5.8,mwc
usp0009886,5.7,mwc
usp0009891,5.9,mwc
usp0009894,5.5,mwc
usp00098eg,5.7,mwc
usp00098h3,6.0,mwc
usp00098jd,5.7,mwc
usp00098qg,5.5,mwc
usp00098r9,5.5,mwc
usp00098ra,5.8,mwc
usp00098rd,5.6,mwc
usp000995h,5.7,mwc
usp000998y,5.8,mwc
usp00099cu,6.2,mwc
usp00099ep,5.7,mwc
usp00099fe,5.5,mwc
usp00099fk,5.5,mwc
usp00099h2,5.8,mwc
usp00099hy,5.6,mwc
usp00099j7,5.5,mwc
usp00099jj,5.8,mwc
usp00099y6,6.9,mww
usp00099zz,5.8,mwc
usp0009a04,5.9,mwc
usp0009a3f,6.4,mwc
usp0009a5d,5.7,mwc
usp0009a8h,5.6,mwc
usp0009a9d,5.5,mwb
usp0009a9e,6.3,mwc
usp0009a9w,5.7,mwc
usp0009ab8,5.5,mwc
usp0009acr,5.6,mwc
usp0009agc,5.6,mwc
usp0009am2,5.6,mwc
usp0009am3,6.0,mwc
usp0009arx,5.6,mwc
usp0009atb,5.6,mwc
usp0009av1,5.5,mwc
usp0009av2,5.7,mwc
usp0009axx,5.8,mwc
usp0009azf,5.5,mwc
usp0009azh,6.0,mwc
usp0009b84,6.1,mwc
usp0009b9j,5.7,mwc
usp0009bap,5.6,mwc
usp0009bb3,6.2,mwc
usp0009bbx,5.6,mwc
usp0009bed,6.7,mww
usp0009bfv,5.7,mwc
usp0009bg1,5.7,mwc
usp0009bj5,5.6,mwc
usp0009bj6,5.6,mwc
usp0009bnf,5.5,mwc
usp0009bt3,5.9,mwc
usp0009bu6,6.5,mwc
usp0009buh,5.5,mwc
usp0009bv2,5.5,mwc
usp0009bvh,5.6,mwc
usp0009bws,5.7,mwc
usp0009bxc,5.6,mwc
usp0009c49,6.2,mwc
usp0009c4c,5.7,mwc
usp0009c52,5.6,mwc
usp0009c56,5.5,mwc
usp0009c6h,5.5,mwc
usp0009c6j,6.0,mwc
usp0009c7b,6.3,mwc
usp0009c7k,5.5,mwc
usp0009cbs,5.5,mwc
usp0009cdx,6.5,mwc
usp0009ce5,5.9,mwc
usp0009cef,5.7,mwc
usp0009cfy,5.5,mwc
usp0009cgj,5.7,mwc
usp0009cjc,5.9,mwc
usp0009cp6,5.9,mwc
usp0009crc,5.6,mwc
usp0009ct6,5.6,mwc
usp0009cue,5.5,mwc
usp0009cv3,5.5,mwc
usp0009cvb,5.6,mwc
usp0009cw8,5.6,mwc
usp0009cxh,5.5,mwc
usp0009cxq,6.2,mwc
usp0009cxu,5.5,mwc
usp0009cyg,5.6,mwc
usp0009cz1,5.5,mwc
usp0009czb,5.8,mwc
usp0009czf,5.6,mwc
usp0009d0j,6.4,mwc
usp0009d31,5.6,mwc
usp0009d4z,7.5,mww
usp0009d8n,5.7,mwc
usp0009dcg,6.9,mww
usp0009ddp,5.6,mwc
usp0009de6,5.7,mwc
usp0009dem,5.8,mwc
usp0009dfc,6.2,mwc
usp0009dfz,6.4,mwc
usp0009dg4,6.5,mww
usp0009dkw,5.7,mwc
usp0009dn8,5.9,mwc
usp0009dnp,6.1,mwc
usp0009dnq,5.8,mwc
usp0009dpp,5.7,mwc
usp0009dr3,5.6,mwc
usp0009drq,6.2,mwc
usp0009ds8,5.9,mwc
usp0009e46,6.0,mwc
usp0009e4z,5.5,mwc
usp0009e5b,5.5,mwc
usp0009e83,5.5,mwc
usp0009e96,5.8,mwc
usp0009e9y,5.8,mwc
usp0009ebn,5.6,mwc
usp0009ed1,5.6,mwc
usp0009ede,5.8,mwc
usp0009eeq,5.5,mwc
usp0009eex,6.4,mwc
usp0009ehz,6.3,mwc
usp0009ejr,5.5,mwc
usp0009ek1,5.6,mwc
usp0009eka,5.6,mwc
usp0009emb,6.0,mwc
usp0009emf,5.9,mwc
usp0009emg,5.8,mwc
usp0009emp,5.9,mwc
usp0009epp,5.5,mwc
usp0009eq0,7.6,mww
usp0009eq2,5.84,mw
usp0009eq5,6.2,mw
usp0009eq6,6.38,mw
usp0009eq7,6.32,mw
usp0009erf,6.4,mwc
usp0009eue,5.6,mwc
usp0009euk,6.4,mwc
usp0009eup,5.8,mwc
usp0009f1e,6.5,mwc
usp0009f3x,5.7,mwc
usp0009f4s,6.1,mwc
usp0009f6m,5.7,mwc
usp0009f7v,7.4,mww
usp0009f9y,5.8,mwc
usp0009fbk,5.7,mwc
usp0009fc4,5.7,mwc
usp0009fep,5.6,mwc
usp0009ffr,5.7,mwc
usp0009fft,5.5,mwc
usp0009fhz,5.5,mwc
usp0009fjb,5.6,mwc
usp0009fk3,5.9,mwc
usp0009fm0,5.6,mwc
usp0009fnh,6.1,mwc
usp0009frv,5.7,mwc
usp0009fs2,5.5,mwc
usp0009fs9,6.4,mwc
usp0009fts,5.5,mwc
usp0009g4q,6.3,mwc
usp0009g9u,5.7,mwc
usp0009gby,5.6,mwc
usp0009gd0,5.8,mwc
usp0009gd5,5.6,mwc
usp0009gf4,6.3,mwc
usp0009ggy,6.0,mwc
usp0009gh8,5.6,mwc
usp0009gjb,5.9,mwc
usp0009gjc,5.5,mwc
usp0009gjr,5.8,mwc
usp0009gkx,6.0,mwc
usp0009gp3,5.6,mwc
usp0009gqn,5.5,mwc
usp0009gtw,5.7,mwc
usp0009guu,5.6,mwc
usp0009gyc,6.3,mwc
usp0009h1z,5.7,mwc
usp0009h25,5.6,mwc
usp0009h97,6.5,mwc
usp0009h9n,5.5,mwc
usp0009hbd,5.6,mwc
usp0009hca,6.1,mwc
usp0009hd3,5.6,mwc
usp0009hdf,6.2,mwc
usp0009hev,7.1,mww
usp0009hf0,5.5,mw
usp0009hj6,5.9,mwc
usp0009hnf,5.7,mwc
usp0009hnt,7.0,mww
usp0009hq6,6.1,mwc
usp0009hra,7.0,mww
usp0009hs3,6.3,mwc
usp0009hsu,5.7,mwc
usp0009htd,6.0,mwc
usp0009huc,5.9,mwc
usp0009huj,7.0,mww
usp0009hxa,5.9,mwc
usp0009hxn,5.9,mwc
usp0009hxp,6.2,mwc
usp0009hyy,5.5,mwc
usp0009j0p,5.6,mwc
usp0009j21,5.7,mwc
usp0009j39,6.0,mwc
usp0009j3s,5.9,mwc
usp0009j4n,7.4,mww
usp0009j54,5.85,mw
usp0009j5d,5.66,mw
usp0009j5m,5.9,mwc
usp0009j63,5.9,mwc
usp0009j6t,5.5,mwc
usp0009j79,5.9,mwc
usp0009j7d,5.7,mwc
usp0009j7m,5.6,mwc
usp0009j9h,6.4,mwc
usp0009ja1,5.7,mwc
usp0009jav,6.6,mww
usp0009jbe,5.8,mwc
usp0009jbp,5.8,mwc
usp0009jcg,6.3,mwc
usp0009jcn,5.6,mwc
usp0009jcs,5.5,mwc
usp0009jct,5.5,mwc
usp0009jej,5.7,mwc
usp0009jew,5.6,mwc
usp0009jfa,5.6,mwc
usp0009jfr,5.6,mwc
usp0009jgj,5.5,mwc
usp0009jgs,5.7,mwc
